s,d,grn,exp
14,57,1,0.2350965440273285
14,58,1,0.21328018605709076
14,59,1,0.202915221452713
14,60,1,0.25077444314956665
14,61,1,0.2309541255235672
14,63,1,0.21371524035930634
14,64,1,0.24933552742004395
14,65,1,0.20257864892482758
14,66,1,0.22368976473808289
14,68,1,0.2127843201160431
14,69,1,0.2116793543100357
14,70,1,0.23308934271335602
14,71,1,0.24303366243839264
14,72,1,0.2070816606283188
14,73,1,0.2172306478023529
14,77,1,0.21720729768276215
14,78,0,0.22419412434101105
14,80,1,0.19445854425430298
14,81,1,0.24773351848125458
14,86,1,0.20878954231739044
14,88,1,0.23864887654781342
14,89,1,0.20627903938293457
14,91,1,0.2187768518924713
14,92,1,0.22150324285030365
14,98,1,0.231909841299057
15,3,0,0.13491639494895935
15,5,0,0.14158208668231964
15,11,0,0.15533266961574554
15,12,0,0.19998708367347717
15,13,0,0.17398738861083984
15,14,1,0.27091190218925476
15,15,0,0.1931792050600052
15,31,0,0.1429053097963333
15,32,0,0.13680848479270935
15,42,0,0.1738496869802475
15,59,0,0.18458829820156097
15,81,0,0.20712505280971527
16,16,0,0.22431641817092896
17,1,1,0.2213011384010315
17,14,1,0.24730665981769562
18,3,0,0.1339990198612213
18,18,0,0.2072315216064453
18,32,0,0.13910061120986938
19,19,0,0.21899592876434326
19,30,0,0.20322898030281067
19,91,0,0.22710764408111572
20,11,0,0.15720051527023315
20,20,0,0.2069765329360962
20,91,0,0.22444579005241394
20,96,0,0.1971975415945053
21,1,1,0.2640764117240906
21,7,0,0.1811980903148651
21,13,0,0.18338975310325623
21,21,0,0.17470481991767883
21,42,0,0.17801888287067413
21,48,0,0.18230509757995605
21,66,0,0.17035196721553802
21,90,0,0.19015376269817352
21,96,0,0.21671904623508453
23,23,0,0.16183243691921234
23,29,0,0.18251805007457733
23,41,0,0.1853743940591812
23,81,0,0.20536203682422638
24,24,0,0.19433163106441498
25,25,0,0.20958246290683746
26,26,0,0.207289457321167
27,1,1,0.2464631199836731
27,27,0,0.18119393289089203
27,28,0,0.15987522900104523
27,40,0,0.1687004715204239
28,27,0,0.18971247971057892
28,28,0,0.16824154555797577
28,40,0,0.17340202629566193
29,1,1,0.24314650893211365
29,4,0,0.19366350769996643
29,7,0,0.17066410183906555
29,23,0,0.17049719393253326
29,29,0,0.16949895024299622
29,81,0,0.20201702415943146
29,96,0,0.21001768112182617
30,19,0,0.22284071147441864
30,30,0,0.217340886592865
30,91,0,0.22069744765758514
31,3,0,0.1325797289609909
31,5,0,0.14559435844421387
31,11,0,0.15381379425525665
31,15,0,0.19214491546154022
31,31,0,0.14118754863739014
31,32,0,0.13980945944786072
31,81,0,0.18824993073940277
32,3,0,0.1380552500486374
32,5,0,0.1407802253961563
32,11,0,0.16337622702121735
32,13,0,0.1732742041349411
32,15,0,0.1908622533082962
32,18,0,0.19302210211753845
32,31,0,0.14571212232112885
32,32,0,0.1335628777742386
32,42,0,0.16653211414813995
32,59,0,0.17689180374145508
33,33,0,0.20229946076869965
34,11,0,0.15342402458190918
34,34,0,0.17253512144088745
34,66,0,0.19474177062511444
34,81,0,0.19405895471572876
34,90,0,0.2062382698059082
35,4,0,0.1878124624490738
35,7,0,0.1900130659341812
35,35,0,0.215144082903862
35,96,0,0.19922727346420288
36,36,0,0.2211790680885315
37,37,0,0.19004778563976288
37,50,0,0.20144979655742645
38,38,0,0.20096901059150696
39,1,1,0.23361317813396454
39,13,0,0.19433559477329254
39,39,0,0.21760618686676025
39,97,0,0.2500937581062317
40,27,0,0.18399958312511444
40,28,0,0.1571437567472458
40,40,0,0.16495384275913239
40,81,0,0.20855261385440826
41,23,0,0.1857163906097412
41,41,0,0.2176770269870758
42,3,0,0.13357269763946533
42,15,0,0.1857241690158844
42,21,0,0.17855757474899292
42,32,0,0.14066840708255768
42,42,0,0.16343198716640472
42,90,0,0.18808607757091522
42,94,0,0.20473016798496246
43,43,0,0.18394218385219574
43,49,0,0.19829890131950378
44,1,1,0.21341915428638458
44,14,1,0.24911007285118103
45,45,0,0.20609353482723236
47,47,0,0.18802031874656677
47,63,0,0.184030219912529
47,68,0,0.20129938423633575
47,73,0,0.18912996351718903
47,77,0,0.19506898522377014
47,88,0,0.21101918816566467
47,89,0,0.18997250497341156
47,98,0,0.19594039022922516
48,1,1,0.26853570342063904
48,8,0,0.1828809529542923
48,10,0,0.16707265377044678
48,13,0,0.17690828442573547
48,21,0,0.1793954223394394
48,48,0,0.18254248797893524
48,76,0,0.19615525007247925
48,90,0,0.195437952876091
49,43,0,0.19628725945949554
49,49,0,0.19080564379692078
50,37,0,0.19795960187911987
50,50,0,0.18235041201114655
51,51,0,0.19652311503887177
52,52,0,0.200082466006279
52,54,0,0.1988379806280136
52,55,0,0.21142685413360596
52,63,0,0.18421003222465515
52,70,0,0.226456418633461
52,71,0,0.2115456908941269
52,77,0,0.19017259776592255
52,88,0,0.21877184510231018
53,53,0,0.23339961469173431
53,55,0,0.22217527031898499
53,63,0,0.19344031810760498
53,77,0,0.2021801620721817
53,98,0,0.2214248776435852
54,52,0,0.21339726448059082
54,54,0,0.18906761705875397
54,55,0,0.19665487110614777
54,61,0,0.20075812935829163
54,63,0,0.18484704196453094
54,64,0,0.2149065136909485
54,73,0,0.1949625164270401
54,77,0,0.17983822524547577
54,88,0,0.21093957126140594
54,98,0,0.20004670321941376
55,52,0,0.2122068852186203
55,53,0,0.22226212918758392
55,54,0,0.20586973428726196
55,55,0,0.19862517714500427
55,61,0,0.2040802538394928
55,71,0,0.22338050603866577
55,77,0,0.18864908814430237
55,98,0,0.2206457257270813
56,1,1,0.2118127942085266
56,14,1,0.24180489778518677
57,57,0,0.2175990790128708
58,58,0,0.19313645362854004
58,99,0,0.20292282104492188
59,3,0,0.13768474757671356
59,5,0,0.15365082025527954
59,15,0,0.18640345335006714
59,32,0,0.13020029664039612
59,59,0,0.18953275680541992
60,60,0,0.23990800976753235
60,64,0,0.23644252121448517
60,77,0,0.1952812224626541
60,88,0,0.23340167105197906
61,54,0,0.22220613062381744
61,55,0,0.2144390195608139
61,61,0,0.2108178436756134
61,63,0,0.18751214444637299
61,77,0,0.1904413402080536
