s,d,grn,exp
15,15,0,0.009293859824538231
15,31,0,0.044559597969055176
15,32,0,0.018730727955698967
15,42,0,0.2662946283817291
15,59,0,0.20497529208660126
15,81,0,0.1997550129890442
16,16,0,0.009320256300270557
17,1,1,0.31750789284706116
17,14,1,0.33335578441619873
18,3,0,0.023233899846673012
18,18,0,0.009301177226006985
18,32,0,0.025584928691387177
19,19,0,0.009283398278057575
19,30,0,0.9916267395019531
19,91,0,0.4912759065628052
20,11,0,0.5445680022239685
20,20,0,0.009265710599720478
20,91,0,0.9905833005905151
20,96,0,0.5659624934196472
21,1,1,0.33923691511154175
21,7,0,0.48336973786354065
21,13,0,0.5092411637306213
21,21,0,0.009331265464425087
21,42,0,0.35515740513801575
21,48,0,0.24688152968883514
21,66,0,0.2697070240974426
21,90,0,0.3739888072013855
21,96,0,0.49480435252189636
23,23,0,0.009285775944590569
23,29,0,0.37623026967048645
23,41,0,0.3479181230068207
23,81,0,0.263334721326828
24,24,0,0.009267969988286495
25,25,0,0.009255600161850452
26,26,0,0.009323973208665848
27,1,1,0.305708110332489
27,27,0,0.009321521036326885
27,28,0,0.06536626815795898
27,40,0,0.19170640408992767
28,27,0,0.07222361862659454
28,28,0,0.009403892792761326
28,40,0,0.25172242522239685
29,1,1,0.991212785243988
29,4,0,0.9951128363609314
29,7,0,0.3025891184806824
29,23,0,0.3226045072078705
29,29,0,0.009363556280732155
29,81,0,0.26214227080345154
29,96,0,0.25313901901245117
30,19,0,0.9834507703781128
30,30,0,0.009241924621164799
30,91,0,0.5438148975372314
31,3,0,0.015659701079130173
31,5,0,0.06790801137685776
31,11,0,0.2305884063243866
31,15,0,0.05381756275892258
31,31,0,0.00924435630440712
31,32,0,0.01586327701807022
31,81,0,0.2553039789199829
32,3,0,0.013098993338644505
32,5,0,0.052062906324863434
32,11,0,0.20140235126018524
32,13,0,0.1488911658525467
32,15,0,0.05139905959367752
32,18,0,0.07925817370414734
32,31,0,0.046616144478321075
32,32,0,0.00926237553358078
32,42,0,0.14799357950687408
32,59,0,0.06781700998544693
33,33,0,0.009359029121696949
34,11,0,0.4222331941127777
34,34,0,0.009257454425096512
34,66,0,0.28769785165786743
34,81,0,0.4392939507961273
34,90,0,0.393634170293808
35,4,0,0.9896334409713745
35,7,0,0.5156241059303284
35,35,0,0.009431066922843456
35,96,0,0.5856480598449707
36,36,0,0.009286842308938503
37,37,0,0.00928023736923933
37,50,0,0.3470470607280731
38,38,0,0.009266817942261696
39,1,1,0.4959975481033325
39,13,0,0.3670613765716553
39,39,0,0.009215998463332653
39,97,0,0.516935408115387
40,27,0,0.07283683866262436
40,28,0,0.047736357897520065
40,40,0,0.009233719669282436
40,81,0,0.38761958479881287
41,23,0,0.396222323179245
41,41,0,0.009262516163289547
42,3,0,0.018864208832383156
42,15,0,0.06995674967765808
42,21,0,0.15859118103981018
42,32,0,0.01942325383424759
42,42,0,0.009243260137736797
42,90,0,0.37720704078674316
42,94,0,0.4675583243370056
43,43,0,0.009273689240217209
43,49,0,0.8826978802680969
44,1,1,0.3410186171531677
44,14,1,0.38418272137641907
45,45,0,0.009247038513422012
47,47,0,0.009421983733773232
47,63,0,0.40423333644866943
47,68,0,0.3651029169559479
47,73,0,0.5724498629570007
47,77,0,0.36101046204566956
47,88,0,0.49604517221450806
47,89,0,0.5440310835838318
47,98,0,0.48406335711479187
48,1,1,0.2782510221004486
48,8,0,0.3121899366378784
48,10,0,0.2986606955528259
48,13,0,0.18234123289585114
48,21,0,0.21865016222000122
48,48,0,0.009296850301325321
48,76,0,0.3747859299182892
48,90,0,0.4326498508453369
49,43,0,0.4923015534877777
49,49,0,0.009233932942152023
50,37,0,0.39490193128585815
50,50,0,0.009373036213219166
51,51,0,0.00934773962944746
52,52,0,0.009265031665563583
52,54,0,0.49145689606666565
52,55,0,0.1416623592376709
52,63,0,0.4596177637577057
52,70,0,0.5866783261299133
52,71,0,0.503268301486969
52,77,0,0.32441043853759766
52,88,0,0.5038980841636658
53,53,0,0.009400038048624992
53,55,0,0.13995446264743805
53,63,0,0.3208184838294983
53,77,0,0.19126605987548828
53,98,0,0.3188439905643463
54,52,0,0.49153366684913635
54,54,0,0.009364241734147072
54,55,0,0.16156181693077087
54,61,0,0.05560598149895668
54,63,0,0.38207030296325684
54,64,0,0.5029124617576599
54,73,0,0.4308363199234009
54,77,0,0.3805382549762726
54,88,0,0.5108153820037842
54,98,0,0.2692718505859375
55,52,0,0.5089302062988281
55,53,0,0.4001786708831787
55,54,0,0.33630722761154175
55,55,0,0.00931050069630146
55,61,0,0.12115021795034409
55,71,0,0.45814236998558044
55,77,0,0.32862213253974915
55,98,0,0.2093597948551178
56,1,1,0.30364739894866943
56,14,1,0.44702184200286865
57,57,0,0.009263911284506321
58,58,0,0.009233235381543636
58,99,0,0.491341233253479
59,3,0,0.025174539536237717
59,5,0,0.16735033690929413
59,15,0,0.0610874742269516
59,32,0,0.02084035612642765
59,59,0,0.009291436523199081
60,60,0,0.009331927634775639
60,64,0,0.5018964409828186
60,77,0,0.25046274065971375
60,88,0,0.4572065472602844
61,54,0,0.39658141136169434
61,55,0,0.32674142718315125
61,61,0,0.009336473420262337
61,63,0,0.3585582971572876
61,77,0,0.4093727767467499
61,98,0,0.31403031945228577
62,52,1,0.4720430374145508
62,53,1,0.32019928097724915
62,54,1,0.3857645094394684
62,55,1,0.373389333486557
62,60,1,0.9470758438110352
62,61,1,0.36059337854385376
62,63,1,0.17853441834449768
62,64,1,0.5572052001953125
62,65,1,0.1031915694475174
62,66,1,0.1422932893037796
62,68,1,0.09443600475788116
62,70,1,0.45917975902557373
62,71,1,0.42982974648475647
62,72,1,0.13106940686702728
62,73,1,0.04926648363471031
62,75,1,0.4078151285648346
62,76,1,0.9805339574813843
62,77,1,0.15775641798973083
62,78,1,0.19303667545318604
62,79,1,0.8471418023109436
62,80,1,0.0691644698381424
62,83,1,0.3101098835468292
62,85,1,0.5543219447135925
62,86,1,0.2482398897409439
62,87,1,0.9833025336265564
62,88,1,0.5193783640861511
62,90,1,0.9824054837226868
62,91,1,0.3081393837928772
62,94,1,0.9865713715553284
62,95,1,0.13315993547439575
62,96,1,0.2132243812084198
62,97,1,0.41786620020866394
62,98,1,0.3653046786785126
62,99,1,0.5043425559997559
63,47,0,0.42187899351119995
63,52,0,0.41114693880081177
63,53,0,0.43627044558525085
63,54,0,0.40395987033843994
63,61,0,0.08799786120653152
63,63,0,0.009264703840017319
63,70,0,0.5480775237083435
63,71,0,0.38779646158218384
63,73,0,0.4577862024307251
63,77,0,0.2938595116138458
63,83,0,0.5151281952857971
63,88,0,0.5149298906326294
63,89,0,0.5117711424827576
63,98,0,0.2577453553676605
64,54,0,0.4003145694732666
64,60,0,0.561646580696106
64,64,0,0.009272169321775436
64,77,0,0.27164292335510254
64,88,0,0.5054466724395752
64,98,0,0.3635757863521576
65,5,0,0.06135263293981552
65,65,0,0.009276681579649448
66,21,0,0.4074191451072693
66,34,0,0.3418094217777252
66,66,0,0.009255320765078068
66,95,0,0.9367814660072327
67,52,1,0.46578681468963623
67,53,1,0.3045150339603424
67,54,1,0.3591638505458832
67,55,1,0.40522104501724243
67,60,1,0.9713951349258423
67,61,1,0.3657359182834625
67,63,1,0.15527954697608948
67,64,1,0.586169958114624
67,67,0,0.009357905946671963
67,70,1,0.4876488149166107
67,71,1,0.4378300905227661
67,74,1,0.9094003438949585
67,77,1,0.178462415933609
67,80,1,0.06738904118537903
67,82,1,0.5923173427581787
67,86,1,0.22399577498435974
67,88,1,0.5156547427177429
67,98,1,0.32988065481185913
68,1,1,0.8266593217849731
68,47,0,0.45865964889526367
68,68,0,0.009350928477942944
68,72,0,0.988646388053894
68,73,0,0.43325191736221313
68,77,0,0.4359273612499237
68,83,0,0.5361920595169067
68,99,0,0.5009066462516785
69,69,0,0.009224388748407364
70,52,0,0.5454208254814148
70,63,0,0.34282559156417847
70,70,0,0.009260336868464947
71,52,0,0.5075502395629883
71,55,0,0.18443123996257782
71,63,0,0.3125626742839813
71,71,0,0.009303233586251736
71,77,0,0.31201207637786865
72,68,0,0.9884306192398071
72,72,0,0.009266603738069534
72,73,0,0.23765316605567932
73,1,1,0.8576608896255493
73,11,0,0.9115262031555176
73,47,0,0.4926086962223053
73,54,0,0.38404592871665955
73,63,0,0.3600142300128937
73,68,0,0.29333755373954773
73,72,0,0.5461564064025879
73,73,0,0.00933745689690113
74,52,1,0.2609240412712097
74,53,1,0.1669265478849411
74,54,1,0.16857536137104034
74,55,1,0.2073199450969696
74,60,1,0.451453298330307
74,61,1,0.18631626665592194
74,63,1,0.07012075930833817
74,64,1,0.29189321398735046
74,65,1,0.034205906093120575
74,66,1,0.07557934522628784
74,68,1,0.04642966017127037
74,70,1,0.268934041261673
74,71,1,0.21027874946594238
74,72,1,0.07372617721557617
74,73,1,0.03067212738096714
74,75,1,0.2780734598636627
74,76,1,0.9701833724975586
74,77,1,0.06511834263801575
74,78,1,0.1371091604232788
74,79,1,0.3891009986400604
74,80,1,0.03900213912129402
74,82,1,0.39683452248573303
74,83,1,0.14634275436401367
74,85,1,0.21606305241584778
74,86,1,0.12350303679704666
74,87,1,0.6480441093444824
74,88,1,0.24032723903656006
74,90,1,0.965695858001709
74,91,1,0.19490914046764374
74,94,1,0.9738319516181946
74,95,1,0.06968958675861359
74,96,1,0.14512045681476593
74,97,1,0.26855069398880005
74,98,1,0.14874325692653656
74,99,1,0.15387241542339325
75,75,0,0.009397733956575394
75,86,0,0.9566952586174011
76,10,0,0.0960468277335167
76,48,0,0.09936173260211945
76,76,0,0.00936528667807579
76,87,0,0.2504635453224182
77,47,0,0.40244609117507935
77,52,0,0.4697338044643402
77,53,0,0.3907372057437897
77,54,0,0.41244927048683167
77,55,0,0.16536061465740204
77,60,0,0.5152031183242798
77,61,0,0.06393232196569443
77,63,0,0.42336758971214294
77,64,0,0.49910324811935425
77,68,0,0.4501277506351471
77,71,0,0.47729313373565674
77,77,0,0.009229615330696106
77,83,0,0.4760971963405609
77,86,0,0.557706892490387
77,88,0,0.483285516500473
77,98,0,0.2770187556743622
78,14,0,0.540863037109375
78,78,0,0.009250367060303688
79,79,0,0.009381256997585297
80,80,0,0.009283867664635181
81,0,0,0.44467979669570923
81,1,1,0.5163788199424744
81,11,0,0.23899595439434052
81,15,0,0.05369780957698822
81,23,0,0.33500936627388
81,29,0,0.3735417127609253
81,31,0,0.04796585440635681
81,34,0,0.25737348198890686
81,40,0,0.2176872342824936
81,81,0,0.009419567883014679
81,87,0,0.4371192157268524
82,82,0,0.009298106655478477
83,1,0,0.9874399900436401
83,63,0,0.26173561811447144
83,68,0,0.2495005875825882
83,77,0,0.1953997164964676
83,83,0,0.009265627712011337
84,61,1,0.3812723457813263
84,63,1,0.17090202867984772
84,64,1,0.5481011867523193
84,70,1,0.5331996083259583
84,71,1,0.4852748215198517
84,75,1,0.4369807839393616
84,77,1,0.1712760031223297
84,83,1,0.24279873073101044
84,88,1,0.5022923350334167
84,97,1,0.34995752573013306
84,99,1,0.4986439347267151
85,85,0,0.009233810938894749
86,75,0,0.9892657995223999
86,77,0,0.4446121156215668
86,86,0,0.009258700534701347
87,0,0,0.2274886667728424
87,76,0,0.3935290277004242
87,81,0,0.14821429550647736
87,87,0,0.009261776693165302
88,47,0,0.4921894967556
88,52,0,0.43837621808052063
88,54,0,0.3591567873954773
88,60,0,0.5219036340713501
88,63,0,0.39565709233283997
88,64,0,0.49883365631103516
88,77,0,0.30927368998527527
88,88,0,0.00924637820571661
89,47,0,0.5789052248001099
89,63,0,0.42432940006256104
89,89,0,0.009358021430671215
90,8,0,0.4509495794773102
90,10,0,0.36565470695495605
90,21,0,0.15765216946601868
90,34,0,0.25140616297721863
90,42,0,0.40835610032081604
90,48,0,0.36209505796432495
90,90,0,0.00934414193034172
90,94,0,0.487138956785202
91,7,0,0.5651888251304626
91,19,0,0.9868090152740479
91,20,0,0.9936270713806152
91,30,0,0.9722198247909546
91,91,0,0.009180980734527111
91,96,0,0.5253614187240601
92,92,0,0.009350323118269444
93,47,1,0.039688944816589355
93,69,1,0.5425089001655579
93,89,1,0.06457681208848953
94,42,0,0.14867457747459412
94,90,0,0.2961004376411438
94,94,0,0.009234766475856304
95,66,0,0.8865379095077515
95,95,0,0.009244054555892944
96,1,0,0.33883458375930786
96,4,0,0.49930906295776367
96,7,0,0.43741101026535034
96,8,0,0.3578733503818512
96,11,0,0.44924888014793396
96,13,0,0.3841003179550171
96,20,0,0.9888725876808167
96,21,0,0.26368653774261475
96,29,0,0.184580996632576
96,35,0,0.443568617105484
96,91,0,0.514060914516449
96,96,0,0.009207895956933498
97,39,0,0.9683452248573303
97,97,0,0.00925575289875269
98,47,0,0.46717503666877747
98,53,0,0.38429492712020874
98,54,0,0.4888802468776703
98,55,0,0.27031177282333374
98,61,0,0.2416369915008545
98,63,0,0.47239357233047485
98,64,0,0.51348477602005
98,77,0,0.4856952726840973
98,98,0,0.009272892028093338
99,58,0,0.507519006729126
99,68,0,0.23696085810661316
99,99,0,0.00928797759115696
