s,d,grn,exp
35,7,0,0.5861664414405823
35,35,0,0.009340346790850163
35,96,0,0.5002954602241516
36,36,0,0.00928234588354826
37,37,0,0.009279702790081501
37,50,0,0.3002684712409973
38,38,0,0.00931928027421236
39,1,1,0.4607684314250946
39,13,0,0.3479994833469391
39,39,0,0.009294860996305943
39,97,0,0.5486254096031189
40,27,0,0.07120802998542786
40,28,0,0.05934527888894081
40,40,0,0.009297069162130356
40,81,0,0.2734833061695099
41,23,0,0.35910728573799133
41,41,0,0.009224471636116505
42,3,0,0.013147489167749882
42,15,0,0.03482716158032417
42,21,0,0.14288939535617828
42,32,0,0.013122129254043102
42,42,0,0.009281735867261887
42,90,0,0.3170474171638489
42,94,0,0.48525798320770264
43,43,0,0.009262310341000557
43,49,0,0.858364999294281
44,1,1,0.33264076709747314
44,14,1,0.4042002856731415
45,45,0,0.00921336468309164
47,47,0,0.009267965331673622
47,63,0,0.4722369313240051
47,68,0,0.48537692427635193
47,73,0,0.4526668190956116
47,77,0,0.3649299442768097
47,88,0,0.5679536461830139
47,89,0,0.534389078617096
47,98,0,0.4509868919849396
48,1,1,0.18614526093006134
48,8,0,0.31543073058128357
48,10,0,0.3210773169994354
48,13,0,0.09359366446733475
48,21,0,0.1604790985584259
48,48,0,0.009339789859950542
48,76,0,0.4143679141998291
48,90,0,0.3440037965774536
49,43,0,0.46262556314468384
49,49,0,0.009207525290548801
50,37,0,0.2738465666770935
50,50,0,0.009326893836259842
51,51,0,0.009281175211071968
52,52,0,0.009250717237591743
52,54,0,0.43821820616722107
52,55,0,0.23842240869998932
52,63,0,0.3774411976337433
52,70,0,0.5209735631942749
52,71,0,0.46179744601249695
52,77,0,0.29882994294166565
52,88,0,0.5314178466796875
53,53,0,0.009323440492153168
53,55,0,0.11320099979639053
53,63,0,0.37824591994285583
53,77,0,0.3894121050834656
53,98,0,0.4285739064216614
54,52,0,0.5168060064315796
54,54,0,0.009274144656956196
54,55,0,0.20072630047798157
54,61,0,0.08707141131162643
54,63,0,0.45563605427742004
54,64,0,0.5543537735939026
54,73,0,0.38304609060287476
54,77,0,0.3649362027645111
54,88,0,0.48910075426101685
54,98,0,0.2631050944328308
55,52,0,0.49332067370414734
55,53,0,0.40106454491615295
55,54,0,0.3525359332561493
55,55,0,0.009343806654214859
55,61,0,0.1487056314945221
55,71,0,0.5045797824859619
55,77,0,0.3826211988925934
55,98,0,0.3027467429637909
56,1,1,0.3391006588935852
56,14,1,0.39246800541877747
57,57,0,0.0093476427718997
58,58,0,0.009259370155632496
58,99,0,0.44410720467567444
59,3,0,0.02578054368495941
59,5,0,0.17642249166965485
59,15,0,0.048667605966329575
59,32,0,0.021051131188869476
59,59,0,0.00923551619052887
60,60,0,0.00931025855243206
60,64,0,0.5245193839073181
60,77,0,0.28741949796676636
60,88,0,0.5021436810493469
61,54,0,0.3810059428215027
61,55,0,0.2880932688713074
61,61,0,0.009353469125926495
61,63,0,0.34626075625419617
61,77,0,0.31390658020973206
61,98,0,0.33736154437065125
62,52,1,0.4513244032859802
62,53,1,0.3233433663845062
62,54,1,0.40284398198127747
62,55,1,0.42256179451942444
62,60,1,0.9557670950889587
62,61,1,0.3598199486732483
62,63,1,0.17464101314544678
62,64,1,0.5408159494400024
62,65,1,0.08556649833917618
62,66,1,0.13991640508174896
62,68,1,0.09255599230527878
62,70,1,0.5117096304893494
62,71,1,0.4303992986679077
62,72,1,0.10565370321273804
