s,d,grn,exp
12,85,0,0.0
12,99,0,0.0
13,13,0,6.6401041167788786e-37
14,0,1,0.0
14,2,1,2.308903224605815e-38
14,3,1,0.0
14,4,1,0.0
14,5,1,0.0
14,6,1,0.0
14,7,1,0.0
14,8,1,8.134810838606106e-39
14,9,1,0.0
14,10,1,0.0
14,11,1,0.0
14,12,1,0.0
14,13,1,0.0
14,14,0,0.0
14,15,1,7.56675807233197e-39
14,16,1,0.0
14,18,1,0.0
14,19,1,8.424067910178093e-36
14,20,1,0.0
14,21,1,0.0
14,22,1,0.0
14,23,1,0.0
14,24,1,0.0
14,25,1,0.0
14,26,1,0.0
14,27,1,0.0
14,28,1,0.0
14,29,1,0.0
14,30,1,0.0
14,31,1,0.0
14,32,1,0.0
14,33,1,0.0
14,34,1,0.0
14,35,1,0.0
14,36,1,0.0
14,37,1,0.0
14,38,1,0.0
14,39,1,0.0
14,40,1,0.0
14,41,1,0.0
14,42,1,0.0
14,43,1,0.0
14,45,1,0.0
14,46,1,0.0
14,47,1,0.0
14,48,1,0.0
14,49,1,0.0
14,50,1,0.0
14,51,1,0.0
14,52,1,0.0
14,53,1,0.0
14,54,1,0.0
14,55,1,0.0
14,57,1,2.1173762808209308e-33
14,58,1,0.0
14,59,1,1.0843595038964587e-38
14,60,1,0.0
14,61,1,0.0
14,63,1,0.0
14,64,1,0.0
14,65,1,0.0
14,66,1,0.0
14,68,1,0.0
14,69,1,0.0
14,70,1,0.0
14,71,1,0.0
14,72,1,0.0
14,73,1,0.0
14,77,1,0.0
14,80,1,0.0
14,81,1,0.0
14,86,1,0.0
14,88,1,0.0
14,89,1,0.0
14,91,1,0.0
14,92,1,0.0
14,98,1,0.0
15,14,1,9.050716458268799e-35
15,15,0,5.884165459755401e-33
15,26,0,0.0
15,39,0,0.0
15,51,0,0.0
15,68,0,1.9050297925828598e-36
16,0,0,0.0
16,1,1,0.0
16,5,0,0.0
16,11,0,0.0
16,16,0,0.0
16,19,0,0.0
16,28,0,0.0
16,29,0,0.0
16,34,0,0.0
16,37,0,0.0
16,38,0,0.0
16,39,0,0.0
16,41,0,0.0
16,52,0,0.0
16,60,0,0.0
16,66,0,0.0
16,70,0,0.0
16,71,0,0.0
16,73,0,0.0
16,75,0,0.0
16,81,0,0.0
16,88,0,0.0
17,1,1,7.947857725026982e-38
17,14,1,0.0
18,18,0,6.6401041167788786e-37
19,12,0,2.0193866886101743e-36
19,16,0,0.0
19,19,0,0.0
19,47,0,0.0
19,60,0,0.0
19,70,0,0.0
19,85,0,4.914882389097106e-34
19,99,0,0.0
21,0,0,0.0
21,1,1,0.0
21,5,0,0.0
21,6,0,0.0
21,21,0,0.0
21,24,0,0.0
21,27,0,0.0
21,29,0,0.0
21,34,0,0.0
21,37,0,0.0
21,38,0,0.0
21,41,0,0.0
21,42,0,0.0
21,54,0,0.0
21,60,0,0.0
21,71,0,0.0
21,76,0,0.0
21,77,0,0.0
21,81,0,0.0
21,86,0,0.0
21,98,0,0.0
22,14,1,0.0
22,22,0,0.0
22,26,0,0.0
22,40,0,0.0
22,49,0,0.0
22,61,0,0.0
23,12,0,0.0
23,23,0,0.0
23,40,0,0.0
23,42,0,0.0
23,47,0,0.0
23,79,0,0.0
23,86,0,0.0
24,0,0,0.0
24,5,0,0.0
24,21,0,0.0
24,24,0,0.0
24,28,0,0.0
24,29,0,0.0
24,34,0,0.0
24,37,0,0.0
24,38,0,0.0
24,41,0,0.0
24,52,0,0.0
24,60,0,0.0
24,71,0,0.0
24,73,0,0.0
24,80,0,0.0
24,81,0,0.0
24,82,0,0.0
24,89,0,0.0
24,98,0,0.0
26,14,1,0.0
26,15,0,0.0
26,22,0,0.0
26,26,0,0.0
26,40,0,0.0
26,49,0,0.0
26,51,0,0.0
26,54,0,0.0
26,68,0,0.0
27,21,0,0.0
27,27,0,0.0
27,42,0,0.0
27,60,0,0.0
27,76,0,1.2288581505251966e-37
27,77,0,0.0
27,78,0,4.945764370567634e-34
27,97,0,1.1796104688794567e-37
27,98,0,0.0
27,99,0,0.0
28,0,0,0.0
28,1,1,0.0
28,5,0,0.0
28,11,0,0.0
28,16,0,0.0
28,24,0,0.0
28,28,0,0.0
28,29,0,0.0
28,34,0,0.0
28,37,0,0.0
28,38,0,0.0
28,39,0,0.0
28,41,0,0.0
28,51,0,0.0
28,52,0,0.0
28,54,0,0.0
28,60,0,0.0
28,65,0,0.0
28,66,0,0.0
28,73,0,0.0
28,75,0,0.0
28,78,0,0.0
28,80,0,0.0
28,81,0,0.0
28,82,0,0.0
28,88,0,0.0
29,0,0,0.0
29,1,1,0.0
29,5,0,0.0
29,11,0,0.0
29,16,0,0.0
29,21,0,0.0
29,24,0,0.0
29,28,0,0.0
29,29,0,0.0
29,34,0,0.0
29,37,0,0.0
29,38,0,0.0
29,39,0,0.0
29,40,0,0.0
29,41,0,0.0
29,51,0,0.0
29,52,0,0.0
29,60,0,0.0
29,66,0,0.0
29,70,0,0.0
29,71,0,0.0
29,73,0,0.0
29,75,0,0.0
29,80,0,0.0
29,81,0,0.0
29,82,0,0.0
29,88,0,0.0
29,99,0,0.0
32,32,0,3.4577696535934937e-37
32,43,0,3.4577696535934937e-37
34,0,0,0.0
34,1,1,0.0
34,5,0,0.0
34,11,0,0.0
34,16,0,0.0
34,21,0,0.0
34,24,0,0.0
34,28,0,0.0
34,29,0,0.0
34,34,0,0.0
34,37,0,0.0
34,38,0,0.0
34,39,0,0.0
34,40,0,0.0
34,41,0,0.0
34,51,0,0.0
34,52,0,0.0
34,60,0,0.0
34,66,0,0.0
34,70,0,0.0
34,71,0,0.0
34,73,0,0.0
34,75,0,0.0
34,80,0,0.0
34,81,0,0.0
34,82,0,0.0
34,88,0,0.0
34,99,0,0.0
37,0,0,0.0
37,1,1,0.0
37,5,0,0.0
37,11,0,0.0
37,16,0,0.0
37,21,0,0.0
37,24,0,0.0
37,28,0,0.0
37,29,0,0.0
37,34,0,0.0
37,37,0,0.0
37,38,0,0.0
37,39,0,0.0
37,40,0,0.0
37,41,0,0.0
37,51,0,0.0
37,52,0,0.0
37,60,0,0.0
37,66,0,0.0
37,70,0,0.0
37,71,0,0.0
37,73,0,0.0
37,75,0,0.0
37,80,0,0.0
37,81,0,0.0
37,82,0,0.0
37,88,0,0.0
37,99,0,0.0
38,0,0,0.0
38,1,1,0.0
38,5,0,0.0
38,11,0,0.0
38,16,0,0.0
38,21,0,0.0
38,24,0,0.0
38,28,0,0.0
38,29,0,0.0
38,34,0,0.0
38,37,0,0.0
38,38,0,0.0
38,39,0,0.0
38,40,0,0.0
38,41,0,0.0
38,51,0,0.0
38,52,0,0.0
38,60,0,0.0
38,66,0,0.0
38,70,0,0.0
38,71,0,0.0
38,73,0,0.0
38,75,0,0.0
38,80,0,0.0
38,81,0,0.0
38,82,0,0.0
38,88,0,0.0
38,99,0,0.0
39,0,0,0.0
39,1,1,0.0
39,5,0,0.0
39,11,0,0.0
39,14,1,0.0
39,15,0,0.0
39,16,0,0.0
39,28,0,0.0
39,29,0,0.0
39,34,0,0.0
39,37,0,0.0
39,38,0,0.0
39,39,0,0.0
39,41,0,0.0
39,51,0,0.0
39,60,0,0.0
39,66,0,0.0
39,68,0,0.0
39,75,0,0.0
39,81,0,0.0
39,88,0,0.0
40,0,0,0.0
40,5,0,0.0
40,14,1,0.0
40,22,0,0.0
40,23,0,0.0
40,26,0,0.0
40,29,0,0.0
40,34,0,0.0
40,37,0,0.0
40,38,0,0.0
40,40,0,0.0
40,41,0,0.0
40,47,0,0.0
40,49,0,7.638274740757251e-39
40,88,0,0.0
41,0,0,0.0
41,1,1,0.0
41,5,0,0.0
41,11,0,0.0
41,16,0,0.0
41,21,0,0.0
41,24,0,0.0
41,28,0,0.0
41,29,0,0.0
41,34,0,0.0
41,37,0,0.0
41,38,0,0.0
41,39,0,0.0
41,40,0,0.0
41,41,0,0.0
41,47,0,0.0
41,51,0,0.0
41,52,0,0.0
41,60,0,0.0
41,66,0,0.0
41,70,0,0.0
41,71,0,0.0
41,73,0,0.0
41,75,0,0.0
41,80,0,0.0
41,81,0,0.0
41,82,0,0.0
41,88,0,0.0
41,99,0,0.0
42,21,0,0.0
42,23,0,1.4059231696466283e-38
42,27,0,0.0
42,42,0,0.0
42,60,0,0.0
42,76,0,3.3016284588037595e-38
42,77,0,0.0
42,78,0,1.328790523195274e-34
42,97,0,0.0
42,98,0,0.0
42,99,0,0.0
43,32,0,3.4577696535934937e-37
43,43,0,3.4577696535934937e-37
44,1,1,7.947857725026982e-38
44,14,1,0.0
47,5,0,0.0
47,12,0,0.0
47,19,0,0.0
47,23,0,0.0
47,40,0,0.0
47,41,0,0.0
47,47,0,0.0
47,54,0,0.0
47,60,0,0.0
47,63,0,0.0
47,70,0,0.0
47,81,0,0.0
47,83,0,2.3730218738828003e-34
47,89,0,0.0
47,95,0,1.2407402566001747e-33
47,97,0,1.7324654246327896e-37
49,22,0,0.0
49,26,0,0.0
49,40,0,0.0
49,49,0,0.0
51,0,0,0.0
51,5,0,0.0
51,14,1,0.0
51,15,0,0.0
51,26,0,0.0
51,28,0,0.0
51,29,0,0.0
51,34,0,0.0
51,37,0,0.0
51,38,0,0.0
51,39,0,0.0
51,41,0,0.0
51,51,0,0.0
51,54,0,0.0
51,60,0,0.0
51,68,0,0.0
51,81,0,0.0
51,88,0,0.0
52,0,0,0.0
52,5,0,0.0
52,16,0,0.0
52,24,0,0.0
52,28,0,0.0
52,29,0,0.0
52,34,0,0.0
52,37,0,0.0
52,38,0,0.0
52,41,0,0.0
52,52,0,0.0
52,54,0,0.0
52,60,0,0.0
52,61,0,0.0
52,71,0,0.0
52,73,0,0.0
52,79,0,0.0
52,81,0,0.0
52,82,0,0.0
52,88,0,0.0
52,89,0,0.0
52,98,0,0.0
53,53,0,0.0
53,59,0,0.0
53,62,1,0.0
53,71,0,0.0
53,73,0,0.0
53,77,0,0.0
53,86,0,0.0
54,11,0,0.0
54,21,0,0.0
54,26,0,0.0
54,28,0,0.0
54,47,0,0.0
54,51,0,0.0
54,52,0,0.0
54,54,0,0.0
54,60,0,0.0
54,63,0,0.0
54,64,0,1.9463564833187696e-36
54,71,0,0.0
54,72,0,2.733496636875459e-36
54,77,0,0.0
54,89,0,0.0
54,98,0,0.0
55,7,0,0.0
55,55,0,0.0
55,60,0,0.0
55,61,0,0.0
55,63,0,0.0
55,70,0,0.0
55,77,0,0.0
55,79,0,0.0
55,88,0,0.0
55,89,0,0.0
55,98,0,0.0
56,1,1,7.947857725026982e-38
56,14,1,0.0
57,57,0,4.196559971418638e-30
57,73,0,0.0
57,80,0,0.0
58,58,0,6.6401041167788786e-37
59,53,0,1.1162571207100381e-38
59,59,0,2.1239683704883956e-34
59,64,0,0.0
59,71,0,0.0
59,73,0,0.0
60,0,0,0.0
60,1,1,0.0
60,5,0,0.0
60,16,0,0.0
60,19,0,0.0
60,21,0,0.0
60,24,0,0.0
60,27,0,0.0
60,28,0,0.0
60,29,0,0.0
60,34,0,0.0
60,37,0,0.0
60,38,0,0.0
60,39,0,0.0
60,41,0,0.0
60,42,0,0.0
60,47,0,0.0
60,51,0,0.0
60,52,0,0.0
60,54,0,0.0
60,55,0,0.0
60,60,0,0.0
60,70,0,0.0
60,71,0,0.0
60,76,0,0.0
60,81,0,0.0
60,89,0,0.0
60,98,0,0.0
60,99,0,0.0
61,22,0,0.0
61,52,0,0.0
61,55,0,0.0
61,61,0,0.0
61,63,0,0.0
61,64,0,0.0
61,70,0,0.0
61,73,0,0.0
61,77,0,0.0
61,79,0,0.0
61,85,0,0.0
61,88,0,0.0
61,89,0,0.0
61,98,0,0.0
62,52,1,0.0
62,53,1,0.0
62,54,1,0.0
62,55,1,0.0
62,60,1,0.0
62,61,1,0.0
62,62,0,0.0
62,63,1,0.0
62,64,1,0.0
62,65,1,0.0
62,66,1,0.0
62,68,1,0.0
62,69,0,0.0
62,70,1,0.0
62,71,1,0.0
62,72,1,0.0
62,73,1,0.0
62,75,1,0.0
62,76,1,0.0
62,77,1,0.0
62,78,1,0.0
62,79,1,0.0
62,80,1,0.0
62,83,1,0.0
62,85,1,0.0
62,86,1,0.0
62,87,1,0.0
62,88,1,0.0
62,90,1,0.0
62,91,1,0.0
62,94,1,0.0
62,95,1,0.0
62,96,1,0.0
62,97,1,0.0
62,98,1,0.0
62,99,1,0.0
63,47,0,0.0
63,54,0,0.0
63,55,0,0.0
63,61,0,0.0
63,63,0,0.0
63,64,0,0.0
63,70,0,0.0
63,71,0,0.0
63,72,0,0.0
63,77,0,0.0
63,89,0,0.0
63,98,0,0.0
64,54,0,0.0
64,59,0,0.0
64,61,0,0.0
64,63,0,0.0
64,64,0,0.0
64,86,0,0.0
65,6,0,0.0
65,11,0,0.0
65,28,0,0.0
65,65,0,0.0
66,0,0,0.0
66,5,0,0.0
66,11,0,0.0
66,16,0,0.0
66,28,0,0.0
66,29,0,0.0
66,34,0,0.0
66,37,0,0.0
66,38,0,0.0
66,39,0,0.0
66,41,0,0.0
66,66,0,7.072777550518472e-37
66,81,0,0.0
67,52,1,0.0
67,53,1,0.0
67,54,1,0.0
67,55,1,0.0
67,60,1,0.0
67,61,1,0.0
67,63,1,0.0
67,64,1,0.0
67,70,1,9.396816031681644e-39
67,71,1,0.0
67,74,1,0.0
67,77,1,0.0
67,80,1,4.833050601694762e-37
67,82,1,8.986991161766436e-37
67,86,1,0.0
67,88,1,0.0
67,98,1,0.0
68,14,1,1.2279718572724804e-38
68,15,0,1.4358432292258016e-36
68,26,0,0.0
68,39,0,0.0
68,51,0,0.0
68,68,0,0.0
68,88,0,0.0
69,7,0,0.0
69,62,0,0.0
69,69,0,0.0
69,83,0,0.0
70,0,0,0.0
70,5,0,0.0
70,16,0,0.0
70,19,0,0.0
70,29,0,0.0
70,34,0,0.0
70,37,0,0.0
70,38,0,0.0
70,41,0,0.0
70,47,0,0.0
70,55,0,0.0
70,60,0,0.0
70,61,0,0.0
70,63,0,0.0
70,70,0,0.0
70,71,0,0.0
70,77,0,0.0
70,81,0,0.0
70,83,0,0.0
70,85,0,0.0
70,88,0,0.0
70,89,0,0.0
70,99,0,0.0
71,0,0,0.0
71,5,0,0.0
71,16,0,0.0
71,21,0,0.0
71,24,0,0.0
71,29,0,0.0
71,34,0,0.0
71,37,0,0.0
71,38,0,0.0
71,41,0,0.0
71,52,0,0.0
71,53,0,0.0
71,54,0,0.0
71,59,0,0.0
71,60,0,0.0
71,63,0,0.0
71,70,0,0.0
71,71,0,0.0
71,73,0,0.0
71,82,0,0.0
71,86,0,0.0
71,98,0,0.0
72,6,0,0.0
72,54,0,0.0
72,63,0,0.0
72,72,0,0.0
72,94,0,0.0
73,0,0,0.0
73,1,1,0.0
73,5,0,0.0
73,16,0,0.0
73,24,0,0.0
73,28,0,0.0
73,29,0,0.0
73,34,0,0.0
73,37,0,0.0
73,38,0,0.0
73,41,0,0.0
73,52,0,0.0
73,53,0,0.0
73,57,0,0.0
73,59,0,0.0
73,61,0,0.0
73,71,0,0.0
73,73,0,0.0
73,75,0,0.0
73,80,0,0.0
73,81,0,0.0
73,82,0,0.0
73,88,0,0.0
73,89,0,0.0
73,94,0,0.0
74,52,1,0.0
74,53,1,0.0
74,54,1,0.0
74,55,1,0.0
74,60,1,0.0
74,61,1,0.0
74,63,1,0.0
74,64,1,0.0
74,65,1,1.6713666816145618e-37
74,66,1,3.810839110685842e-36
74,68,1,1.0054131285925517e-36
74,70,1,9.432226843875132e-39
74,71,1,0.0
74,72,1,0.0
74,73,1,0.0
74,75,1,1.1918252734330708e-33
74,76,1,0.0
74,77,1,0.0
74,78,1,1.0301863142005556e-37
74,79,1,0.0
74,80,1,4.851300216063111e-37
74,82,1,9.020927247456069e-37
74,83,1,0.0
74,85,1,0.0
74,86,1,0.0
74,87,1,2.340449717502669e-35
74,88,1,0.0
74,90,1,2.340449717502669e-35
74,91,1,5.44163766365959e-38
74,94,1,6.230149905894375e-35
74,95,1,8.124762127318433e-39
74,96,1,2.340449717502669e-35
74,97,1,0.0
74,98,1,0.0
74,99,1,6.050135114269183e-35
75,0,0,0.0
75,5,0,0.0
75,16,0,0.0
75,28,0,0.0
75,29,0,0.0
75,34,0,0.0
75,37,0,0.0
75,38,0,0.0
75,39,0,0.0
75,41,0,0.0
75,73,0,0.0
75,75,0,0.0
75,81,0,0.0
76,21,0,0.0
76,27,0,6.226763613224434e-39
76,42,0,0.0
76,60,0,0.0
76,76,0,0.0
76,77,0,0.0
76,78,0,6.064105091381003e-38
76,97,0,0.0
76,98,0,0.0
76,99,0,0.0
77,21,0,0.0
77,27,0,0.0
77,42,0,0.0
77,53,0,0.0
77,54,0,0.0
77,55,0,0.0
77,61,0,0.0
77,63,0,0.0
77,70,0,0.0
77,76,0,0.0
77,77,0,0.0
77,89,0,0.0
77,91,0,0.0
77,97,0,0.0
77,98,0,0.0
77,99,0,0.0
78,11,0,0.0
78,27,0,0.0
78,28,0,0.0
78,42,0,0.0
78,76,0,0.0
78,78,0,0.0
79,23,0,0.0
79,52,0,0.0
79,55,0,0.0
79,61,0,0.0
79,79,0,0.0
79,85,0,0.0
80,0,0,0.0
80,1,1,0.0
80,5,0,0.0
80,11,0,0.0
80,24,0,0.0
80,28,0,0.0
80,29,0,0.0
80,34,0,0.0
80,37,0,0.0
80,38,0,0.0
80,41,0,0.0
80,57,0,6.604578902578763e-39
80,73,0,0.0
80,80,0,0.0
80,81,0,0.0
80,82,0,0.0
81,0,0,0.0
81,1,1,0.0
81,5,0,0.0
81,11,0,0.0
81,16,0,0.0
81,21,0,0.0
81,24,0,0.0
81,28,0,0.0
81,29,0,0.0
81,34,0,0.0
81,37,0,0.0
81,38,0,0.0
81,39,0,0.0
81,41,0,0.0
81,47,0,0.0
81,51,0,0.0
81,52,0,0.0
81,60,0,0.0
81,66,0,0.0
81,70,0,0.0
81,73,0,0.0
81,75,0,0.0
81,80,0,0.0
81,81,0,0.0
81,82,0,0.0
81,88,0,0.0
81,89,0,0.0
81,99,0,0.0
82,0,0,0.0
82,5,0,0.0
82,24,0,0.0
82,28,0,0.0
82,29,0,0.0
82,34,0,0.0
82,37,0,0.0
82,38,0,0.0
82,41,0,0.0
82,52,0,0.0
82,71,0,0.0
82,73,0,0.0
82,80,0,0.0
82,81,0,0.0
82,82,0,0.0
82,89,0,0.0
83,6,0,0.0
83,7,0,0.0
83,47,0,0.0
83,69,0,0.0
83,70,0,0.0
83,83,0,0.0
84,61,1,0.0
84,63,1,0.0
84,64,1,0.0
84,70,1,9.396816031681644e-39
84,71,1,0.0
84,75,1,1.1873509562247573e-33
84,77,1,0.0
84,83,1,0.0
84,88,1,0.0
84,97,1,0.0
84,99,1,6.027421326210057e-35
85,12,0,0.0
85,19,0,0.0
85,61,0,0.0
85,70,0,0.0
85,79,0,0.0
85,85,0,0.0
85,99,0,0.0
86,21,0,0.0
86,23,0,0.0
86,53,0,0.0
86,64,0,0.0
86,71,0,0.0
86,86,0,0.0
86,98,0,0.0
88,0,0,0.0
88,5,0,0.0
88,16,0,0.0
88,28,0,0.0
88,29,0,0.0
88,34,0,0.0
88,37,0,0.0
88,38,0,0.0
88,39,0,0.0
88,40,0,0.0
88,41,0,0.0
88,51,0,0.0
88,52,0,0.0
88,55,0,0.0
88,61,0,0.0
88,68,0,0.0
88,70,0,0.0
88,73,0,0.0
88,81,0,0.0
88,88,0,0.0
88,98,0,0.0
89,2,0,3.1304669139307432e-37
89,24,0,0.0
89,47,0,0.0
89,52,0,0.0
89,54,0,0.0
89,55,0,0.0
89,60,0,0.0
89,61,0,0.0
89,63,0,0.0
89,70,0,0.0
89,73,0,0.0
89,77,0,0.0
89,81,0,0.0
89,82,0,0.0
89,89,0,0.0
89,95,0,3.5938969073231144e-35
89,99,0,0.0
90,90,0,0.0
91,77,0,0.0
91,91,0,0.0
93,47,1,0.0
93,69,1,0.0
93,89,1,3.656298501422835e-38
94,72,0,0.0
94,73,0,0.0
94,94,0,0.0
95,47,0,0.0
95,89,0,0.0
95,95,0,0.0
95,97,0,0.0
97,27,0,0.0
97,42,0,0.0
97,47,0,0.0
97,76,0,0.0
97,77,0,0.0
97,95,0,0.0
97,97,0,0.0
97,98,0,0.0
98,8,0,3.566092275931655e-35
98,21,0,0.0
98,24,0,0.0
98,27,0,0.0
98,42,0,0.0
98,52,0,0.0
98,54,0,0.0
98,55,0,0.0
98,60,0,0.0
98,61,0,0.0
98,63,0,0.0
98,71,0,0.0
98,76,0,0.0
98,77,0,0.0
98,86,0,0.0
98,88,0,0.0
98,97,0,1.369531364450205e-37
98,98,0,0.0
99,0,0,0.0
99,5,0,0.0
99,12,0,0.0
99,19,0,0.0
99,27,0,0.0
99,29,0,0.0
99,34,0,0.0
99,37,0,0.0
99,38,0,0.0
99,41,0,0.0
99,42,0,0.0
99,60,0,0.0
99,70,0,0.0
99,76,0,0.0
99,77,0,0.0
99,81,0,0.0
99,85,0,0.0
99,89,0,0.0
99,99,0,0.0
