s,d,grn,exp
34,54,0,0.010607987642288208
34,70,0,0.01115966122597456
34,73,0,0.011713489890098572
34,79,0,0.011796494945883751
34,83,0,0.010618793778121471
34,91,0,0.010795895010232925
36,36,0,0.010186460800468922
39,39,0,0.010203992016613483
39,46,0,0.10953866690397263
40,40,0,0.010209629312157631
42,8,0,0.01136679295450449
42,14,1,0.013005370274186134
42,18,0,0.011225833557546139
42,31,0,0.011133556254208088
42,42,0,0.010188877582550049
42,43,0,0.01050839014351368
42,52,0,0.010439645498991013
42,55,0,0.010565278120338917
42,71,0,0.010426923632621765
42,78,0,0.010370793752372265
42,79,0,0.010861238464713097
42,81,0,0.011774896644055843
42,82,0,0.010549044236540794
42,83,0,0.010218672454357147
42,85,0,0.010592476464807987
42,86,0,0.010868463665246964
43,2,0,0.010453405790030956
43,8,0,0.010432684794068336
43,14,1,0.013258988037705421
43,18,0,0.010355334728956223
43,21,0,0.010810543783009052
43,23,0,0.010432165116071701
43,28,0,0.010456938296556473
43,31,0,0.01049525011330843
43,42,0,0.011337407864630222
43,43,0,0.010193290188908577
43,47,0,0.010437116958200932
43,49,0,0.01041807048022747
43,50,0,0.010404296219348907
43,52,0,0.010441923514008522
43,54,0,0.010507517494261265
43,55,0,0.01050980668514967
43,60,0,0.010524383746087551
43,61,0,0.010648936033248901
43,64,0,0.01081893965601921
43,69,0,0.01097788941115141
43,71,0,0.010419589467346668
43,72,0,0.01049436628818512
43,75,0,0.01075573917478323
43,79,0,0.010803556069731712
43,81,0,0.010451783426105976
43,85,0,0.010447577573359013
43,86,0,0.010618736036121845
43,88,0,0.010409608483314514
43,89,0,0.010737049393355846
43,94,0,0.010681038722395897
43,97,0,0.010486946441233158
44,1,1,0.06951126456260681
44,14,1,0.11948378384113312
45,16,0,0.07363411784172058
45,45,0,0.010217241011559963
45,86,0,0.019573325291275978
45,92,0,0.03214295953512192
46,4,0,0.0717271938920021
46,39,0,0.011623482219874859
46,46,0,0.010199463926255703
47,2,0,0.011186376214027405
47,23,0,0.011245355941355228
47,28,0,0.011136500164866447
47,43,0,0.010942650958895683
47,47,0,0.010190234519541264
47,49,0,0.01116918120533228
47,50,0,0.01109097059816122
47,54,0,0.01071686577051878
47,55,0,0.010897129774093628
47,60,0,0.011203976348042488
47,61,0,0.011032333597540855
47,64,0,0.011587678454816341
47,68,0,0.01102371420711279
47,69,0,0.012257665395736694
47,71,0,0.010711795650422573
47,72,0,0.011102335527539253
47,77,0,0.010924017988145351
47,79,0,0.01112418808043003
47,80,0,0.011849189177155495
47,86,0,0.010812494903802872
47,88,0,0.010867231525480747
