,sparsity,acc
0,0.0,0.1111111111111111
1,0.1,0.1111111111111111
2,0.2,0.1111111111111111
3,0.3,0.1111111111111111
4,0.4,0.1111111111111111
5,0.5,0.1111111111111111
6,0.6,0.1111111111111111
7,0.7,0.1111111111111111
8,0.8,0.1111111111111111
9,0.9,0.1111111111111111
10,1.0,0.1111111111111111
