s,d,grn,exp
98,88,0,0.0
98,97,0,2.282547042569408e-40
98,98,0,0.0
99,0,0,0.0
99,5,0,0.0
99,12,0,0.0
99,19,0,0.0
99,27,0,0.0
99,29,0,0.0
99,34,0,0.0
99,37,0,0.0
99,38,0,0.0
99,41,0,0.0
99,42,0,0.0
99,60,0,0.0
99,70,0,0.0
99,76,0,0.0
99,77,0,0.0
99,81,0,0.0
99,85,0,0.0
99,89,0,0.0
99,99,0,0.0
